Species,Plot,Year,Date,Subplot,n.seed.inf,n.ind,Treat.Code,p.viable
Clarkia purpurea,95,2016,6/23/16,No Grass,18,5,D,0.966666667
Clarkia purpurea,95,2016,6/23/16,No Grass,7,1,D,0.966666667
Hemizonia congesta,95,2016,9/2/16,No Grass,3,5,D,0.71728972
Hemizonia congesta,95,2016,9/2/16,No Grass,3,4,D,0.71728972
Hemizonia congesta,95,2016,9/2/16,No Grass,1,1,D,0.71728972
Hemizonia congesta,95,2016,9/2/16,No Grass,3,2,D,0.71728972
Hemizonia congesta,95,2016,9/2/16,No Grass,3,3,D,0.71728972
Lasthenia californica,95,2016,5/22/16,No Grass,51,4,D,0.545238095
Lasthenia californica,95,2016,5/22/16,No Grass,71,3,D,0.545238095
Lasthenia californica,95,2016,5/9/16,No Grass,12,2,D,0.545238095
Lasthenia californica,95,2016,5/9/16,No Grass,78,1,D,0.545238095
Plantago erecta,95,2016,5/9/16,No Grass,2,1,D,0.849557522
Plantago erecta,95,2016,5/9/16,No Grass,2,2,D,0.849557522
Plantago erecta,95,2016,5/9/16,No Grass,2,3,D,0.849557522
Plantago erecta,95,2016,5/9/16,No Grass,2,4,D,0.849557522
Plantago erecta,95,2016,5/22/16,No Grass,2,5,D,0.849557522
Plantago erecta,95,2016,5/22/16,No Grass,2,6,D,0.849557522
Plantago erecta,95,2016,5/22/16,No Grass,2,7,D,0.849557522
Plantago erecta,95,2016,5/22/16,No Grass,2,8,D,0.849557522
Plantago erecta,95,2016,5/22/16,No Grass,2,9,D,0.849557522
Agoseris heterophylla,96,2016,5/22/16,Grass,21,5,C,0.954436451
Agoseris heterophylla,96,2016,5/9/16,Grass,40,1,C,0.954436451
Agoseris heterophylla,96,2016,5/22/16,Grass,12,4,C,0.954436451
Agoseris heterophylla,96,2016,5/9/16,Grass,21,2,C,0.954436451
Agoseris heterophylla,96,2016,5/22/16,Grass,38,3,C,0.954436451
Agoseris heterophylla,96,2016,5/22/16,Grass,39,6,C,0.954436451
Agoseris heterophylla,96,2016,5/22/16,Grass,37,7,C,0.954436451
Clarkia purpurea,96,2016,6/23/16,Grass,33,4,C,0.966666667
Clarkia purpurea,96,2016,6/23/16,Grass,2,1,C,0.966666667
Clarkia purpurea,96,2016,6/23/16,Grass,1,3,C,0.966666667
Clarkia purpurea,96,2016,6/23/16,Grass,6,2,C,0.966666667
Hemizonia congesta,96,2016,9/2/16,Grass,3,1,C,0.71728972
Hemizonia congesta,96,2016,9/2/16,Grass,3,2,C,0.71728972
Hemizonia congesta,96,2016,9/2/16,Grass,3,5,C,0.71728972
Hemizonia congesta,96,2016,9/2/16,Grass,3,3,C,0.71728972
Hemizonia congesta,96,2016,9/2/16,Grass,3,4,C,0.71728972
Lasthenia californica,96,2016,5/22/16,Grass,52,2,C,0.545238095
Lasthenia californica,96,2016,5/22/16,Grass,37,1,C,0.545238095
Plantago erecta,96,2016,5/22/16,Grass,2,6,C,0.849557522
Plantago erecta,96,2016,5/22/16,Grass,2,5,C,0.849557522
Plantago erecta,96,2016,5/22/16,Grass,2,3,C,0.849557522
Plantago erecta,96,2016,5/22/16,Grass,2,4,C,0.849557522
Plantago erecta,96,2016,5/22/16,Grass,2,1,C,0.849557522
Plantago erecta,96,2016,5/9/16,Grass,2,2,C,0.849557522
Agoseris heterophylla,96,2016,5/9/16,No Grass,62,2,C,0.954436451
Agoseris heterophylla,96,2016,5/9/16,No Grass,32,1,C,0.954436451
Agoseris heterophylla,96,2016,5/9/16,No Grass,63,3,C,0.954436451
Agoseris heterophylla,96,2016,5/22/16,No Grass,38,5,C,0.954436451
Agoseris heterophylla,96,2016,5/22/16,No Grass,58,4,C,0.954436451
Agoseris heterophylla,96,2016,5/22/16,No Grass,22,6,C,0.954436451
Agoseris heterophylla,96,2016,5/22/16,No Grass,54,7,C,0.954436451
Agoseris heterophylla,96,2016,5/22/16,No Grass,13,8,C,0.954436451
Agoseris heterophylla,96,2016,5/22/16,No Grass,29,9,C,0.954436451
Clarkia purpurea,96,2016,6/23/16,No Grass,16,3,C,0.966666667
Clarkia purpurea,96,2016,6/23/16,No Grass,13,1,C,0.966666667
Clarkia purpurea,96,2016,6/23/16,No Grass,26,2,C,0.966666667
Clarkia purpurea,96,2016,6/23/16,No Grass,28,7,C,0.966666667
Clarkia purpurea,96,2016,6/23/16,No Grass,24,8,C,0.966666667
Clarkia purpurea,96,2016,6/23/16,No Grass,42,4,C,0.966666667
Clarkia purpurea,96,2016,6/23/16,No Grass,2,5,C,0.966666667
Clarkia purpurea,96,2016,6/23/16,No Grass,13,6,C,0.966666667
Hemizonia congesta,96,2016,9/2/16,No Grass,4,2,C,0.71728972
Hemizonia congesta,96,2016,9/2/16,No Grass,4,3,C,0.71728972
Hemizonia congesta,96,2016,9/2/16,No Grass,4,1,C,0.71728972
Hemizonia congesta,96,2016,9/2/16,No Grass,4,5,C,0.71728972
Hemizonia congesta,96,2016,9/2/16,No Grass,4,4,C,0.71728972
Lasthenia californica,96,2016,5/22/16,No Grass,41,4,C,0.545238095
Lasthenia californica,96,2016,5/22/16,No Grass,44,5,C,0.545238095
Lasthenia californica,96,2016,5/22/16,No Grass,42,3,C,0.545238095
Lasthenia californica,96,2016,5/22/16,No Grass,38,2,C,0.545238095
Lasthenia californica,96,2016,5/22/16,No Grass,10,1,C,0.545238095
Plantago erecta,96,2016,5/22/16,No Grass,2,6,C,0.849557522
Plantago erecta,96,2016,5/22/16,No Grass,2,4,C,0.849557522
Plantago erecta,96,2016,5/22/16,No Grass,2,5,C,0.849557522
Plantago erecta,96,2016,5/9/16,No Grass,2,1,C,0.849557522
Plantago erecta,96,2016,5/22/16,No Grass,2,2,C,0.849557522
Plantago erecta,96,2016,5/22/16,No Grass,2,3,C,0.849557522
Agoseris heterophylla,97,2016,5/22/16,Grass,15,4,D,0.954436451
Agoseris heterophylla,97,2016,5/9/16,Grass,0,2,D,0.954436451
Agoseris heterophylla,97,2016,5/9/16,Grass,0,3,D,0.954436451
Agoseris heterophylla,97,2016,5/22/16,Grass,61,5,D,0.954436451
Agoseris heterophylla,97,2016,5/9/16,Grass,0,1,D,0.954436451
Hemizonia congesta,97,2016,9/2/16,Grass,3,2,D,0.71728972
Hemizonia congesta,97,2016,9/2/16,Grass,3,4,D,0.71728972
Hemizonia congesta,97,2016,9/2/16,Grass,3,3,D,0.71728972
Hemizonia congesta,97,2016,9/2/16,Grass,4,5,D,0.71728972
Hemizonia congesta,97,2016,9/2/16,Grass,3,1,D,0.71728972
Hemizonia congesta,97,2016,7/26/16,Grass,4,6,D,0.71728972
Lasthenia californica,97,2016,5/22/16,Grass,1,1,D,0.545238095
Plantago erecta,97,2016,5/9/16,Grass,2,1,D,0.849557522
Plantago erecta,97,2016,5/9/16,Grass,2,2,D,0.849557522
Plantago erecta,97,2016,5/9/16,Grass,2,3,D,0.849557522
Plantago erecta,97,2016,5/9/16,Grass,2,4,D,0.849557522
Plantago erecta,97,2016,5/22/16,Grass,2,5,D,0.849557522
Plantago erecta,97,2016,5/22/16,Grass,2,6,D,0.849557522
Plantago erecta,97,2016,5/22/16,Grass,2,7,D,0.849557522
Plantago erecta,97,2016,5/22/16,Grass,2,8,D,0.849557522
Plantago erecta,97,2016,5/22/16,Grass,2,9,D,0.849557522
Agoseris heterophylla,97,2016,5/22/16,No Grass,34,7,D,0.954436451
Agoseris heterophylla,97,2016,5/9/16,No Grass,33,6,D,0.954436451
Agoseris heterophylla,97,2016,5/9/16,No Grass,52,5,D,0.954436451
Agoseris heterophylla,97,2016,5/9/16,No Grass,23,3,D,0.954436451
Agoseris heterophylla,97,2016,5/9/16,No Grass,47,2,D,0.954436451
Agoseris heterophylla,97,2016,5/9/16,No Grass,41,4,D,0.954436451
Agoseris heterophylla,97,2016,5/22/16,No Grass,58,8,D,0.954436451
Agoseris heterophylla,97,2016,5/22/16,No Grass,31,9,D,0.954436451
Agoseris heterophylla,97,2016,5/22/16,No Grass,37,10,D,0.954436451
Agoseris heterophylla,97,2016,5/22/16,No Grass,28,11,D,0.954436451
Agoseris heterophylla,97,2016,5/9/16,No Grass,42,1,D,0.954436451
Clarkia purpurea,97,2016,6/23/16,No Grass,10,3,D,0.966666667
Clarkia purpurea,97,2016,6/23/16,No Grass,13,2,D,0.966666667
Clarkia purpurea,97,2016,6/23/16,No Grass,30,5,D,0.966666667
Clarkia purpurea,97,2016,6/23/16,No Grass,16,4,D,0.966666667
Clarkia purpurea,97,2016,6/23/16,No Grass,4,1,D,0.966666667
Hemizonia congesta,97,2016,9/2/16,No Grass,3,5,D,0.71728972
Hemizonia congesta,97,2016,9/2/16,No Grass,3,3,D,0.71728972
Hemizonia congesta,97,2016,9/2/16,No Grass,2,1,D,0.71728972
Hemizonia congesta,97,2016,9/2/16,No Grass,2,2,D,0.71728972
Hemizonia congesta,97,2016,9/2/16,No Grass,3,4,D,0.71728972
Lasthenia californica,97,2016,5/22/16,No Grass,27,2,D,0.545238095
Lasthenia californica,97,2016,5/22/16,No Grass,8,1,D,0.545238095
Lasthenia californica,97,2016,5/22/16,No Grass,41,3,D,0.545238095
Plantago erecta,97,2016,5/9/16,No Grass,2,1,D,0.849557522
Plantago erecta,97,2016,5/9/16,No Grass,2,2,D,0.849557522
Plantago erecta,97,2016,5/9/16,No Grass,2,3,D,0.849557522
Plantago erecta,97,2016,5/22/16,No Grass,2,7,D,0.849557522
Plantago erecta,97,2016,5/22/16,No Grass,2,8,D,0.849557522
Plantago erecta,97,2016,5/22/16,No Grass,2,9,D,0.849557522
Plantago erecta,97,2016,5/9/16,No Grass,2,4,D,0.849557522
Plantago erecta,97,2016,5/22/16,No Grass,2,5,D,0.849557522
Plantago erecta,97,2016,5/22/16,No Grass,2,6,D,0.849557522
Agoseris heterophylla,98,2016,5/9/16,Grass,0,3,C,0.954436451
Agoseris heterophylla,98,2016,5/9/16,Grass,0,1,C,0.954436451
Agoseris heterophylla,98,2016,5/9/16,Grass,0,2,C,0.954436451
Clarkia purpurea,98,2016,6/9/16,Grass,3,3,C,0.966666667
Clarkia purpurea,98,2016,6/9/16,Grass,3,4,C,0.966666667
Clarkia purpurea,98,2016,6/9/16,Grass,3,2,C,0.966666667
Clarkia purpurea,98,2016,6/9/16,Grass,3,1,C,0.966666667
Hemizonia congesta,98,2016,9/2/16,Grass,4,5,C,0.71728972
Hemizonia congesta,98,2016,9/2/16,Grass,4,4,C,0.71728972
Hemizonia congesta,98,2016,9/2/16,Grass,4,3,C,0.71728972
Hemizonia congesta,98,2016,9/2/16,Grass,3,1,C,0.71728972
Hemizonia congesta,98,2016,9/2/16,Grass,3,2,C,0.71728972
Plantago erecta,98,2016,5/9/16,Grass,2,1,C,0.849557522
Plantago erecta,98,2016,5/9/16,Grass,2,2,C,0.849557522
Plantago erecta,98,2016,5/9/16,Grass,2,3,C,0.849557522
Plantago erecta,98,2016,5/22/16,Grass,2,8,C,0.849557522
Plantago erecta,98,2016,5/22/16,Grass,2,9,C,0.849557522
Plantago erecta,98,2016,5/22/16,Grass,2,10,C,0.849557522
Plantago erecta,98,2016,5/22/16,Grass,2,11,C,0.849557522
Plantago erecta,98,2016,5/9/16,Grass,2,4,C,0.849557522
Plantago erecta,98,2016,5/9/16,Grass,2,5,C,0.849557522
Plantago erecta,98,2016,5/9/16,Grass,2,6,C,0.849557522
Plantago erecta,98,2016,5/22/16,Grass,2,7,C,0.849557522
Agoseris heterophylla,98,2016,5/22/16,No Grass,18,3,C,0.954436451
Agoseris heterophylla,98,2016,5/9/16,No Grass,6,2,C,0.954436451
Agoseris heterophylla,98,2016,5/9/16,No Grass,24,1,C,0.954436451
Clarkia purpurea,98,2016,6/9/16,No Grass,5,5,C,0.966666667
Clarkia purpurea,98,2016,6/9/16,No Grass,5,3,C,0.966666667
Clarkia purpurea,98,2016,6/9/16,No Grass,6,4,C,0.966666667
Clarkia purpurea,98,2016,6/9/16,No Grass,5,1,C,0.966666667
Clarkia purpurea,98,2016,6/9/16,No Grass,9,2,C,0.966666667
Clarkia purpurea,98,2016,6/9/16,No Grass,5,7,C,0.966666667
Clarkia purpurea,98,2016,6/9/16,No Grass,9,6,C,0.966666667
Clarkia purpurea,98,2016,6/23/16,No Grass,10,10,C,0.966666667
Clarkia purpurea,98,2016,6/23/16,No Grass,12,13,C,0.966666667
Clarkia purpurea,98,2016,6/23/16,No Grass,11,11,C,0.966666667
Clarkia purpurea,98,2016,6/23/16,No Grass,14,9,C,0.966666667
Clarkia purpurea,98,2016,6/23/16,No Grass,12,12,C,0.966666667
Clarkia purpurea,98,2016,6/9/16,No Grass,6,8,C,0.966666667
Hemizonia congesta,98,2016,9/2/16,No Grass,4,4,C,0.71728972
Hemizonia congesta,98,2016,9/2/16,No Grass,4,3,C,0.71728972
Hemizonia congesta,98,2016,9/2/16,No Grass,4,1,C,0.71728972
Hemizonia congesta,98,2016,9/2/16,No Grass,4,2,C,0.71728972
Hemizonia congesta,98,2016,9/2/16,No Grass,5,5,C,0.71728972
Lasthenia californica,98,2016,5/22/16,No Grass,14,5,C,0.545238095
Lasthenia californica,98,2016,5/22/16,No Grass,17,4,C,0.545238095
Lasthenia californica,98,2016,5/9/16,No Grass,21,2,C,0.545238095
Lasthenia californica,98,2016,5/22/16,No Grass,21,3,C,0.545238095
Lasthenia californica,98,2016,5/9/16,No Grass,23,1,C,0.545238095
Plantago erecta,98,2016,5/9/16,No Grass,2,1,C,0.849557522
Plantago erecta,98,2016,5/9/16,No Grass,2,2,C,0.849557522
Plantago erecta,98,2016,5/9/16,No Grass,2,3,C,0.849557522
Plantago erecta,98,2016,5/9/16,No Grass,2,4,C,0.849557522
Plantago erecta,98,2016,5/22/16,No Grass,2,5,C,0.849557522
Plantago erecta,98,2016,5/22/16,No Grass,2,6,C,0.849557522
Plantago erecta,98,2016,5/22/16,No Grass,2,7,C,0.849557522
Plantago erecta,98,2016,5/22/16,No Grass,2,8,C,0.849557522
Plantago erecta,98,2016,5/22/16,No Grass,2,9,C,0.849557522
Agoseris heterophylla,99,2016,5/9/16,Grass,0,1,D,0.954436451
Clarkia purpurea,99,2016,6/9/16,Grass,5,2,D,0.966666667
Clarkia purpurea,99,2016,6/9/16,Grass,7,1,D,0.966666667
Clarkia purpurea,99,2016,6/9/16,Grass,4,3,D,0.966666667
Clarkia purpurea,99,2016,6/9/16,Grass,2,4,D,0.966666667
Hemizonia congesta,99,2016,9/2/16,Grass,3,1,D,0.71728972
Hemizonia congesta,99,2016,9/2/16,Grass,3,2,D,0.71728972
Hemizonia congesta,99,2016,9/2/16,Grass,3,4,D,0.71728972
Hemizonia congesta,99,2016,9/2/16,Grass,3,5,D,0.71728972
Hemizonia congesta,99,2016,9/2/16,Grass,3,3,D,0.71728972
Plantago erecta,99,2016,5/22/16,Grass,2,7,D,0.849557522
Plantago erecta,99,2016,5/22/16,Grass,2,8,D,0.849557522
Plantago erecta,99,2016,5/22/16,Grass,2,9,D,0.849557522
Plantago erecta,99,2016,5/22/16,Grass,2,10,D,0.849557522
Plantago erecta,99,2016,5/9/16,Grass,2,1,D,0.849557522
Plantago erecta,99,2016,5/9/16,Grass,2,2,D,0.849557522
Plantago erecta,99,2016,5/9/16,Grass,2,3,D,0.849557522
Plantago erecta,99,2016,5/9/16,Grass,2,4,D,0.849557522
Plantago erecta,99,2016,5/9/16,Grass,2,5,D,0.849557522
Plantago erecta,99,2016,5/22/16,Grass,2,6,D,0.849557522
Agoseris heterophylla,99,2016,5/9/16,No Grass,43,5,D,0.954436451
Agoseris heterophylla,99,2016,5/22/16,No Grass,32,10,D,0.954436451
Agoseris heterophylla,99,2016,5/9/16,No Grass,24,3,D,0.954436451
Agoseris heterophylla,99,2016,5/9/16,No Grass,37,8,D,0.954436451
Agoseris heterophylla,99,2016,5/9/16,No Grass,22,9,D,0.954436451
Agoseris heterophylla,99,2016,5/22/16,No Grass,27,11,D,0.954436451
Agoseris heterophylla,99,2016,5/9/16,No Grass,24,4,D,0.954436451
Agoseris heterophylla,99,2016,5/9/16,No Grass,31,6,D,0.954436451
Agoseris heterophylla,99,2016,5/9/16,No Grass,30,7,D,0.954436451
Agoseris heterophylla,99,2016,5/9/16,No Grass,37,2,D,0.954436451
Agoseris heterophylla,99,2016,5/9/16,No Grass,50,1,D,0.954436451
Agoseris heterophylla,99,2016,5/22/16,No Grass,37,12,D,0.954436451
Agoseris heterophylla,99,2016,5/22/16,No Grass,39,13,D,0.954436451
Agoseris heterophylla,99,2016,5/22/16,No Grass,19,14,D,0.954436451
Clarkia purpurea,99,2016,6/9/16,No Grass,4,5,D,0.966666667
Clarkia purpurea,99,2016,6/9/16,No Grass,8,4,D,0.966666667
Clarkia purpurea,99,2016,6/9/16,No Grass,5,3,D,0.966666667
Clarkia purpurea,99,2016,6/9/16,No Grass,24,2,D,0.966666667
Clarkia purpurea,99,2016,6/23/16,No Grass,14,10,D,0.966666667
Clarkia purpurea,99,2016,6/9/16,No Grass,8,8,D,0.966666667
Clarkia purpurea,99,2016,6/9/16,No Grass,5,7,D,0.966666667
Clarkia purpurea,99,2016,6/23/16,No Grass,14,9,D,0.966666667
Clarkia purpurea,99,2016,6/23/16,No Grass,30,12,D,0.966666667
Clarkia purpurea,99,2016,6/9/16,No Grass,4,1,D,0.966666667
Clarkia purpurea,99,2016,6/9/16,No Grass,24,6,D,0.966666667
Clarkia purpurea,99,2016,6/23/16,No Grass,24,13,D,0.966666667
Clarkia purpurea,99,2016,6/23/16,No Grass,39,11,D,0.966666667
Hemizonia congesta,99,2016,9/2/16,No Grass,3,1,D,0.71728972
Hemizonia congesta,99,2016,9/2/16,No Grass,4,4,D,0.71728972
Hemizonia congesta,99,2016,9/2/16,No Grass,4,2,D,0.71728972
Hemizonia congesta,99,2016,9/2/16,No Grass,4,3,D,0.71728972
Hemizonia congesta,99,2016,9/2/16,No Grass,4,5,D,0.71728972
Lasthenia californica,99,2016,5/22/16,No Grass,24,6,D,0.545238095
Lasthenia californica,99,2016,5/22/16,No Grass,16,4,D,0.545238095
Lasthenia californica,99,2016,5/22/16,No Grass,2,1,D,0.545238095
Lasthenia californica,99,2016,5/22/16,No Grass,4,2,D,0.545238095
Lasthenia californica,99,2016,5/22/16,No Grass,23,5,D,0.545238095
Lasthenia californica,99,2016,5/22/16,No Grass,9,3,D,0.545238095
Plantago erecta,99,2016,5/9/16,No Grass,2,1,D,0.849557522
Plantago erecta,99,2016,5/22/16,No Grass,2,2,D,0.849557522
Plantago erecta,99,2016,5/22/16,No Grass,2,3,D,0.849557522
Plantago erecta,99,2016,5/22/16,No Grass,2,4,D,0.849557522
Plantago erecta,99,2016,5/22/16,No Grass,2,5,D,0.849557522
Plantago erecta,99,2016,5/22/16,No Grass,2,6,D,0.849557522
Plantago erecta,99,2016,5/22/16,No Grass,2,7,D,0.849557522
Plantago erecta,99,2016,5/22/16,No Grass,2,8,D,0.849557522
Agoseris heterophylla,5,2017,5/15/17,Grass,25,5,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,Grass,61,6,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,Grass,29,3,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,Grass,43,4,W,0.954436451
Agoseris heterophylla,5,2017,6/27/17,Grass,75,14,W,0.954436451
Agoseris heterophylla,5,2017,6/27/17,Grass,35,12,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,Grass,38,2,W,0.954436451
Agoseris heterophylla,5,2017,6/27/17,Grass,65,13,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,Grass,51,1,W,0.954436451
Agoseris heterophylla,5,2017,6/27/17,Grass,73,11,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,Grass,8,10,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,Grass,7,7,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,Grass,25,8,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,Grass,58,9,W,0.954436451
Calycadenia pauciflora,5,2017,9/18/17,Grass,4,6,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,Grass,0,15,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,Grass,4,5,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,Grass,4,7,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,Grass,3,8,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,Grass,1,14,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,Grass,0,16,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,Grass,2,10,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,Grass,2,9,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,Grass,1,13,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,Grass,1,12,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,Grass,5,4,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,Grass,1,11,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,Grass,5,1,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,Grass,5,3,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,Grass,5,2,W,0.4575
Clarkia purpurea,5,2017,6/27/17,Grass,13,3,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,Grass,5,2,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,Grass,10,1,W,0.342727273
Hemizonia congesta,5,2017,9/18/17,Grass,4.4,5,W,0.479375
Hemizonia congesta,5,2017,9/18/17,Grass,4.4,4,W,0.479375
Hemizonia congesta,5,2017,9/18/17,Grass,4.4,3,W,0.479375
Hemizonia congesta,5,2017,9/18/17,Grass,4.4,2,W,0.479375
Hemizonia congesta,5,2017,9/18/17,Grass,4.4,1,W,0.479375
Lasthenia californica,5,2017,5/15/17,Grass,30,8,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,6,7,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,8,6,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,23,2,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,4,1,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,5,5,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,52,3,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,36,4,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,5,16,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,5,9,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,15,10,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,11,11,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,12,12,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,3,13,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,20,14,W,0.973557692
Lasthenia californica,5,2017,5/15/17,Grass,6,15,W,0.973557692
Agoseris heterophylla,5,2017,5/15/17,No Grass,11,2,W,0.954436451
Agoseris heterophylla,5,2017,6/27/17,No Grass,33,8,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,No Grass,7,1,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,No Grass,21,3,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,No Grass,24,7,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,No Grass,18,5,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,No Grass,38,6,W,0.954436451
Agoseris heterophylla,5,2017,5/15/17,No Grass,11,4,W,0.954436451
Calycadenia pauciflora,5,2017,9/18/17,No Grass,0,17,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,4,10,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,No Grass,0,20,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,4,11,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,No Grass,0,19,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,No Grass,4,12,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,3,13,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,2,14,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,5,8,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,5,9,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,6,5,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,No Grass,0,21,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,No Grass,2,15,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,No Grass,1,16,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,No Grass,0,18,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,6,7,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,6,6,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,6,4,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,6,3,W,0.4575
Calycadenia pauciflora,5,2017,9/18/17,No Grass,7,1,W,0.4575
Calycadenia pauciflora,5,2017,8/20/17,No Grass,7,2,W,0.4575
Clarkia purpurea,5,2017,6/27/17,No Grass,29,9,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,15,7,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,34,8,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,13,6,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,14,4,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,28,11,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,5,5,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,35,10,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,1,3,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,0,1,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,30,12,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,8,2,W,0.342727273
Clarkia purpurea,5,2017,6/27/17,No Grass,38,13,W,0.342727273
Hemizonia congesta,5,2017,9/18/17,No Grass,2.4,1,W,0.479375
Hemizonia congesta,5,2017,9/18/17,No Grass,2.4,2,W,0.479375
Hemizonia congesta,5,2017,9/18/17,No Grass,2.4,4,W,0.479375
Hemizonia congesta,5,2017,9/18/17,No Grass,2.4,3,W,0.479375
Hemizonia congesta,5,2017,9/18/17,No Grass,2.4,5,W,0.479375
Lasthenia californica,5,2017,5/15/17,No Grass,32,8,W,0.973557692
Lasthenia californica,5,2017,5/15/17,No Grass,49,6,W,0.973557692
Lasthenia californica,5,2017,5/15/17,No Grass,44,4,W,0.973557692
